0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,38080,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
