0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000006,0.000017,0.000061,0.000395,0.001233,0.001463,0.000580,0.000428,0.000428,0.000405,0.000242,0.000017,0.000017,0.000017,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.000028,0.000130,0.000570,0.001007,0.000784,0.000558,0.000411,0.000576,0.000530,0.000376,0.000275,0.000220,0.000166,0.000118,0.000094,0.000094,0.000094,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.000028,0.000474,0.000900,0.000979,0.000609,0.000672,0.000619,0.000668,0.000639,0.000508,0.000760,0.000533,0.000733,0.000308,0.000222,0.000138,0.000138,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.000118,0.000633,0.000840,0.000975,0.000963,0.001036,0.001273,0.001048,0.001418,0.001244,0.000966,0.000828,0.000911,0.000549,0.000446,0.000155,0.000138,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000045,0.000144,0.000432,0.000552,0.000578,0.000704,0.000766,0.001256,0.000771,0.001431,0.001439,0.002016,0.001657,0.001270,0.000709,0.000547,0.000176,0.000138,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000156,0.000275,0.000464,0.000957,0.000936,0.000818,0.000921,0.001251,0.001076,0.001122,0.001246,0.001611,0.001087,0.001162,0.000880,0.000278,0.000126,0.000075,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000
0.000228,0.000385,0.000577,0.001244,0.001342,0.001030,0.000981,0.000863,0.000760,0.001063,0.001358,0.000830,0.000748,0.000691,0.000446,0.000153,0.000239,0.000107,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000
0.000268,0.000487,0.000788,0.001276,0.001245,0.001344,0.000968,0.000932,0.000810,0.000873,0.001027,0.001060,0.000698,0.000688,0.000596,0.000335,0.000379,0.000160,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000
0.000359,0.000627,0.001315,0.001511,0.001364,0.001140,0.001215,0.001591,0.001052,0.000945,0.000794,0.001055,0.000841,0.000819,0.000817,0.000654,0.000411,0.000295,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000
0.000438,0.000825,0.001429,0.001980,0.002393,0.001798,0.001792,0.001727,0.001223,0.001411,0.001290,0.001008,0.000894,0.001078,0.000917,0.000896,0.000610,0.000458,0.000226,0.000000,0.000000,0.000000,0.000000,0.000000
0.000497,0.000909,0.001382,0.002022,0.002311,0.002222,0.001889,0.002103,0.001703,0.001156,0.001573,0.001465,0.001107,0.001217,0.001084,0.001500,0.001166,0.000642,0.000508,0.000128,0.000050,0.000000,0.000000,0.000000
0.000570,0.001010,0.001330,0.001475,0.001641,0.001795,0.001784,0.001841,0.001437,0.001120,0.001596,0.002105,0.001545,0.001567,0.001741,0.001461,0.001559,0.001194,0.000558,0.000199,0.000086,0.000000,0.000000,0.000000
0.000632,0.001110,0.001644,0.001883,0.001989,0.001867,0.001725,0.001525,0.001278,0.001156,0.001440,0.001571,0.001281,0.001104,0.001065,0.001002,0.001069,0.001102,0.000400,0.000229,0.000126,0.000003,0.000000,0.000000
0.000748,0.001250,0.002156,0.002162,0.001765,0.001975,0.001920,0.001423,0.001635,0.001211,0.001317,0.001284,0.001586,0.001474,0.001251,0.001055,0.001255,0.001046,0.000260,0.000149,0.000097,0.000005,0.000000,0.000000
0.000865,0.001441,0.002029,0.002322,0.001704,0.001932,0.001755,0.001543,0.001438,0.001588,0.001762,0.001173,0.001271,0.001263,0.001233,0.001546,0.001814,0.001252,0.000159,0.000133,0.000066,0.000005,0.000000,0.000000
0.000980,0.001614,0.002221,0.002314,0.001973,0.002168,0.001973,0.002034,0.001708,0.001769,0.001602,0.001615,0.001647,0.001570,0.001832,0.001365,0.001243,0.001019,0.000301,0.000146,0.000066,0.000005,0.000000,0.000000
0.001345,0.002113,0.002827,0.002741,0.002811,0.002575,0.002582,0.002810,0.002760,0.002917,0.002761,0.001866,0.001604,0.001557,0.001494,0.001355,0.001617,0.001173,0.000394,0.000138,0.000066,0.000005,0.000000,0.000000
0.001828,0.002823,0.003462,0.003126,0.003082,0.002893,0.002821,0.003132,0.003198,0.003374,0.002954,0.001946,0.001874,0.001380,0.001543,0.001246,0.001190,0.000832,0.000389,0.000138,0.000066,0.000005,0.000000,0.000000
0.002881,0.004291,0.005227,0.004721,0.004548,0.004536,0.004410,0.003739,0.003295,0.003390,0.002467,0.002311,0.001576,0.001478,0.001480,0.001280,0.001126,0.000820,0.000319,0.000138,0.000066,0.000005,0.000000,0.000000
