0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000045,0.000379,0.001241,0.001483,0.000600,0.000447,0.000447,0.000425,0.000262,0.000036,0.000036,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000001,0.000103,0.000543,0.001021,0.000816,0.000590,0.000444,0.000609,0.000562,0.000409,0.000308,0.000252,0.000195,0.000094,0.000094,0.000094,0.000094,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000001,0.000447,0.000873,0.000993,0.000641,0.000704,0.000651,0.000700,0.000671,0.000540,0.000792,0.000565,0.000763,0.000283,0.000222,0.000138,0.000138,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000090,0.000606,0.000813,0.000989,0.000995,0.001068,0.001305,0.001080,0.001450,0.001277,0.000998,0.000860,0.000940,0.000524,0.000446,0.000155,0.000138,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000035,0.000117,0.000405,0.000525,0.000592,0.000736,0.000798,0.001289,0.000804,0.001464,0.001472,0.002048,0.001689,0.001300,0.000685,0.000547,0.000176,0.000138,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000146,0.000248,0.000436,0.000930,0.000949,0.000850,0.000953,0.001284,0.001108,0.001154,0.001278,0.001643,0.001119,0.001192,0.000856,0.000278,0.000126,0.000075,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000
0.000218,0.000358,0.000550,0.001216,0.001356,0.001062,0.001013,0.000895,0.000792,0.001095,0.001391,0.000862,0.000780,0.000721,0.000422,0.000153,0.000239,0.000107,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000
0.000259,0.000460,0.000761,0.001249,0.001258,0.001376,0.001001,0.000965,0.000842,0.000905,0.001060,0.001093,0.000731,0.000718,0.000572,0.000335,0.000379,0.000160,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000
0.000349,0.000599,0.001288,0.001484,0.001377,0.001172,0.001247,0.001623,0.001085,0.000977,0.000826,0.001088,0.000874,0.000849,0.000793,0.000654,0.000411,0.000295,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000
0.000433,0.000811,0.001417,0.001984,0.002427,0.001845,0.001839,0.001774,0.001271,0.001449,0.001323,0.001041,0.000927,0.001110,0.000907,0.000896,0.000610,0.000458,0.000226,0.000000,0.000000,0.000000,0.000000,0.000000
0.000505,0.000932,0.001411,0.002110,0.002398,0.002309,0.001976,0.002190,0.001790,0.001211,0.001610,0.001502,0.001144,0.001254,0.001117,0.001500,0.001166,0.000642,0.000508,0.000128,0.000050,0.000000,0.000000,0.000000
0.000578,0.001033,0.001358,0.001562,0.001728,0.001882,0.001871,0.001928,0.001524,0.001175,0.001633,0.002142,0.001582,0.001604,0.001774,0.001461,0.001559,0.001194,0.000558,0.000199,0.000086,0.000000,0.000000,0.000000
0.000640,0.001133,0.001673,0.001970,0.002076,0.001954,0.001812,0.001612,0.001365,0.001211,0.001477,0.001608,0.001318,0.001141,0.001098,0.001002,0.001069,0.001102,0.000400,0.000229,0.000126,0.000003,0.000000,0.000000
0.000756,0.001273,0.002185,0.002249,0.001853,0.002062,0.002007,0.001511,0.001722,0.001265,0.001354,0.001321,0.001623,0.001511,0.001284,0.001055,0.001255,0.001046,0.000260,0.000149,0.000097,0.000005,0.000000,0.000000
0.000874,0.001464,0.002058,0.002409,0.001791,0.002019,0.001842,0.001630,0.001526,0.001642,0.001799,0.001210,0.001308,0.001300,0.001266,0.001546,0.001814,0.001252,0.000159,0.000133,0.000066,0.000005,0.000000,0.000000
0.000988,0.001637,0.002250,0.002401,0.002060,0.002256,0.002060,0.002121,0.001795,0.001823,0.001639,0.001652,0.001685,0.001607,0.001865,0.001365,0.001243,0.001019,0.000301,0.000146,0.000066,0.000005,0.000000,0.000000
0.001353,0.002136,0.002856,0.002828,0.002898,0.002662,0.002669,0.002897,0.002847,0.002972,0.002798,0.001903,0.001641,0.001594,0.001527,0.001355,0.001617,0.001173,0.000394,0.000138,0.000066,0.000005,0.000000,0.000000
0.001837,0.002846,0.003491,0.003213,0.003169,0.002980,0.002908,0.003219,0.003285,0.003429,0.002991,0.001983,0.001911,0.001417,0.001576,0.001246,0.001190,0.000832,0.000389,0.000138,0.000066,0.000005,0.000000,0.000000
0.002889,0.004314,0.005252,0.004769,0.004596,0.004584,0.004458,0.003787,0.003343,0.003406,0.002464,0.002309,0.001574,0.001475,0.001478,0.001280,0.001126,0.000820,0.000319,0.000138,0.000066,0.000005,0.000000,0.000000
