0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000039,0.000252,0.000563,0.000487,0.000582,0.000175,0.000175,0.000150,0.000085,0.000052,0.000052,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000005,0.000300,0.000940,0.000815,0.001009,0.001083,0.000336,0.000794,0.000379,0.000249,0.000420,0.000191,0.000153,0.000043,0.000043,0.000043,0.000043,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000008,0.000607,0.001352,0.001112,0.001303,0.001676,0.000617,0.001198,0.000982,0.000579,0.000683,0.000551,0.000705,0.000223,0.000149,0.000063,0.000063,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000148,0.001064,0.001567,0.001271,0.001432,0.001905,0.000972,0.001133,0.001981,0.001133,0.001444,0.000941,0.000849,0.000738,0.000272,0.000070,0.000063,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000100,0.000292,0.001644,0.001850,0.000987,0.001088,0.001298,0.001589,0.001070,0.002010,0.001365,0.001876,0.001303,0.001444,0.000958,0.000311,0.000387,0.000063,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000432,0.000739,0.001936,0.002599,0.001635,0.001289,0.001347,0.002124,0.001245,0.001748,0.001472,0.001297,0.001122,0.001134,0.001087,0.000192,0.000709,0.000042,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000602,0.000990,0.001987,0.002551,0.002340,0.001506,0.001833,0.002056,0.001431,0.001912,0.001534,0.001039,0.000892,0.000815,0.000687,0.000171,0.000450,0.000097,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000
0.000738,0.001297,0.002645,0.002556,0.002253,0.001549,0.001796,0.002158,0.001477,0.001823,0.001470,0.001021,0.000848,0.000906,0.000786,0.000313,0.000378,0.000153,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000
0.000994,0.001686,0.002828,0.002797,0.002622,0.001730,0.001859,0.002478,0.001552,0.001741,0.001386,0.001275,0.001182,0.000860,0.000767,0.000730,0.000333,0.000222,0.000097,0.000000,0.000000,0.000000,0.000000,0.000000
0.001155,0.002041,0.002999,0.002600,0.002727,0.002373,0.002163,0.002695,0.001988,0.002164,0.001434,0.001219,0.001122,0.001229,0.000795,0.000869,0.000404,0.000314,0.000160,0.000000,0.000000,0.000000,0.000000,0.000000
0.001359,0.002393,0.003296,0.002316,0.002234,0.002377,0.002136,0.002563,0.002101,0.002195,0.001421,0.001303,0.001092,0.001067,0.000745,0.001146,0.000828,0.000515,0.000741,0.000137,0.000053,0.000000,0.000000,0.000000
0.001543,0.002706,0.003588,0.002846,0.002399,0.002455,0.002368,0.002350,0.002188,0.002000,0.001413,0.001270,0.001012,0.000722,0.000544,0.001020,0.000825,0.000753,0.000517,0.000212,0.000091,0.000000,0.000000,0.000000
0.001633,0.002867,0.004190,0.003003,0.002409,0.002310,0.002360,0.002091,0.001972,0.002042,0.001748,0.001235,0.001116,0.000812,0.000493,0.001029,0.000922,0.001362,0.000277,0.000218,0.000109,0.000001,0.000000,0.000000
0.001719,0.002972,0.005136,0.003094,0.002332,0.002254,0.002712,0.002217,0.001898,0.002170,0.001735,0.001284,0.001453,0.000997,0.000703,0.001114,0.001131,0.001279,0.000146,0.000480,0.000062,0.000002,0.000000,0.000000
0.001836,0.003152,0.005176,0.003668,0.002375,0.002520,0.002704,0.002361,0.002014,0.002321,0.001631,0.001246,0.001530,0.001148,0.000723,0.001014,0.001015,0.001324,0.000139,0.000601,0.000029,0.000002,0.000000,0.000000
0.001921,0.003281,0.005207,0.003654,0.002506,0.002904,0.002612,0.002513,0.002145,0.002193,0.002066,0.001403,0.001791,0.001167,0.000765,0.000691,0.000628,0.001359,0.000427,0.000255,0.000029,0.000002,0.000000,0.000000
0.002083,0.003533,0.005625,0.003784,0.003114,0.002769,0.002536,0.002708,0.002465,0.002340,0.001998,0.001315,0.001274,0.000838,0.000892,0.000723,0.001133,0.001155,0.000370,0.000056,0.000029,0.000002,0.000000,0.000000
0.002320,0.003894,0.006070,0.003922,0.003079,0.002785,0.002453,0.002826,0.002620,0.002319,0.001574,0.001110,0.000827,0.000618,0.001043,0.000512,0.001018,0.000593,0.000165,0.000056,0.000029,0.000002,0.000000,0.000000
0.002339,0.003968,0.006129,0.003677,0.002636,0.002431,0.001955,0.002049,0.001802,0.001499,0.001066,0.000785,0.000457,0.000375,0.000485,0.000250,0.000424,0.000202,0.000100,0.000056,0.000029,0.000002,0.000000,0.000000
