0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000039,0.000249,0.000528,0.000445,0.000541,0.000145,0.000145,0.000125,0.000068,0.000035,0.000035,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000005,0.000300,0.000924,0.000741,0.000923,0.000999,0.000277,0.000731,0.000321,0.000214,0.000385,0.000156,0.000123,0.000043,0.000043,0.000043,0.000043,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000008,0.000594,0.001305,0.000993,0.001173,0.001527,0.000486,0.001063,0.000849,0.000474,0.000578,0.000440,0.000620,0.000198,0.000136,0.000063,0.000063,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000148,0.001040,0.001498,0.001123,0.001273,0.001708,0.000790,0.000936,0.001765,0.000936,0.001254,0.000772,0.000718,0.000689,0.000241,0.000069,0.000063,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000100,0.000289,0.001606,0.001763,0.000835,0.000905,0.001076,0.001355,0.000816,0.001723,0.001090,0.001623,0.001092,0.001297,0.000898,0.000275,0.000386,0.000063,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000432,0.000734,0.001879,0.002441,0.001427,0.001040,0.001061,0.001820,0.000936,0.001428,0.001155,0.001038,0.000894,0.000989,0.001039,0.000174,0.000708,0.000042,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000602,0.000985,0.001921,0.002362,0.002109,0.001234,0.001526,0.001732,0.001113,0.001598,0.001223,0.000796,0.000676,0.000684,0.000657,0.000171,0.000450,0.000097,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000
0.000738,0.001292,0.002580,0.002372,0.002027,0.001281,0.001492,0.001834,0.001159,0.001514,0.001165,0.000784,0.000638,0.000780,0.000754,0.000302,0.000377,0.000153,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000
0.000994,0.001681,0.002764,0.002615,0.002391,0.001458,0.001548,0.002144,0.001224,0.001430,0.001093,0.001045,0.000977,0.000739,0.000731,0.000710,0.000331,0.000222,0.000097,0.000000,0.000000,0.000000,0.000000,0.000000
0.001155,0.002036,0.002934,0.002423,0.002493,0.002101,0.001852,0.002363,0.001664,0.001852,0.001143,0.000991,0.000912,0.001091,0.000734,0.000830,0.000383,0.000308,0.000160,0.000000,0.000000,0.000000,0.000000,0.000000
0.001359,0.002388,0.003231,0.002141,0.002015,0.002113,0.001841,0.002254,0.001795,0.001894,0.001132,0.001069,0.000870,0.000909,0.000647,0.001081,0.000772,0.000497,0.000741,0.000137,0.000053,0.000000,0.000000,0.000000
0.001543,0.002701,0.003522,0.002677,0.002188,0.002191,0.002078,0.002051,0.001889,0.001705,0.001130,0.001036,0.000796,0.000580,0.000463,0.000970,0.000776,0.000735,0.000517,0.000212,0.000091,0.000000,0.000000,0.000000
0.001633,0.002862,0.004113,0.002813,0.002193,0.002056,0.002092,0.001804,0.001685,0.001757,0.001463,0.000996,0.000902,0.000681,0.000422,0.000990,0.000883,0.001343,0.000274,0.000218,0.000109,0.000001,0.000000,0.000000
0.001719,0.002967,0.005051,0.002897,0.002116,0.002005,0.002449,0.001917,0.001599,0.001870,0.001444,0.001038,0.001226,0.000853,0.000619,0.001062,0.001079,0.001253,0.000144,0.000480,0.000062,0.000002,0.000000,0.000000
0.001836,0.003147,0.005092,0.003483,0.002169,0.002278,0.002437,0.002049,0.001703,0.002006,0.001338,0.001006,0.001303,0.001004,0.000639,0.000962,0.000963,0.001295,0.000139,0.000601,0.000029,0.000002,0.000000,0.000000
0.001921,0.003276,0.005124,0.003462,0.002293,0.002655,0.002338,0.002194,0.001826,0.001863,0.001763,0.001162,0.001566,0.001025,0.000687,0.000651,0.000588,0.001336,0.000427,0.000255,0.000029,0.000002,0.000000,0.000000
0.002083,0.003528,0.005551,0.003598,0.002896,0.002538,0.002287,0.002422,0.002179,0.002042,0.001740,0.001128,0.001109,0.000739,0.000828,0.000692,0.001102,0.001140,0.000370,0.000056,0.000029,0.000002,0.000000,0.000000
0.002320,0.003889,0.006008,0.003760,0.002882,0.002586,0.002248,0.002593,0.002386,0.002079,0.001379,0.000985,0.000727,0.000560,0.000994,0.000492,0.000998,0.000586,0.000165,0.000056,0.000029,0.000002,0.000000,0.000000
0.002339,0.003966,0.006105,0.003611,0.002557,0.002350,0.001873,0.001956,0.001709,0.001405,0.000989,0.000738,0.000422,0.000353,0.000467,0.000245,0.000419,0.000202,0.000100,0.000056,0.000029,0.000002,0.000000,0.000000
