0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000084,0.000628,0.001769,0.001928,0.001141,0.000592,0.000592,0.000549,0.000330,0.000072,0.000072,0.000069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000006,0.000403,0.001467,0.001761,0.001739,0.001589,0.000721,0.001340,0.000883,0.000622,0.000693,0.000408,0.000318,0.000137,0.000137,0.000137,0.000137,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000010,0.001041,0.002179,0.001985,0.001814,0.002231,0.001137,0.001763,0.001521,0.001014,0.001370,0.001005,0.001383,0.000481,0.000358,0.000201,0.000201,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000238,0.001646,0.002310,0.002111,0.002268,0.002776,0.002096,0.002016,0.003215,0.002212,0.002251,0.001632,0.001658,0.001213,0.000687,0.000224,0.000201,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000
0.000135,0.000406,0.002011,0.002288,0.001427,0.001641,0.001874,0.002644,0.001619,0.003187,0.002562,0.003671,0.002781,0.002596,0.001583,0.000822,0.000562,0.000201,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000
0.000578,0.000981,0.002316,0.003371,0.002377,0.001890,0.002014,0.003103,0.002044,0.002582,0.002433,0.002681,0.002014,0.002181,0.001895,0.000452,0.000834,0.000117,0.000042,0.000000,0.000000,0.000000,0.000000,0.000000
0.000820,0.001343,0.002471,0.003579,0.003464,0.002296,0.002539,0.002627,0.001906,0.002692,0.002614,0.001658,0.001456,0.001405,0.001078,0.000324,0.000689,0.000204,0.000053,0.000000,0.000000,0.000000,0.000000,0.000000
0.000997,0.001752,0.003341,0.003621,0.003285,0.002658,0.002492,0.002798,0.002001,0.002419,0.002225,0.001877,0.001369,0.001499,0.001326,0.000638,0.000756,0.000313,0.000053,0.000000,0.000000,0.000000,0.000000,0.000000
0.001343,0.002280,0.004052,0.004098,0.003768,0.002630,0.002795,0.003766,0.002309,0.002407,0.001919,0.002132,0.001851,0.001588,0.001524,0.001365,0.000742,0.000517,0.000233,0.000000,0.000000,0.000000,0.000000,0.000000
0.001588,0.002847,0.004351,0.004407,0.004920,0.003946,0.003691,0.004136,0.002935,0.003301,0.002466,0.002032,0.001839,0.002201,0.001642,0.001726,0.000992,0.000766,0.000386,0.000000,0.000000,0.000000,0.000000,0.000000
0.001864,0.003321,0.004642,0.004251,0.004413,0.004422,0.003817,0.004444,0.003585,0.003105,0.002742,0.002571,0.002014,0.002163,0.001764,0.002581,0.001938,0.001139,0.001249,0.000265,0.000104,0.000000,0.000000,0.000000
0.002121,0.003734,0.004880,0.004238,0.003917,0.004073,0.003949,0.003978,0.003412,0.002880,0.002763,0.003178,0.002379,0.002184,0.002237,0.002431,0.002335,0.001930,0.001074,0.000412,0.000177,0.000000,0.000000,0.000000
0.002273,0.003995,0.005786,0.004783,0.004269,0.004010,0.003904,0.003416,0.003050,0.002968,0.002940,0.002603,0.002220,0.001822,0.001520,0.001992,0.001952,0.002444,0.000674,0.000448,0.000236,0.000005,0.000000,0.000000
0.002475,0.004240,0.007235,0.005146,0.003968,0.004068,0.004455,0.003428,0.003321,0.003136,0.002798,0.002359,0.002849,0.002363,0.001903,0.002117,0.002334,0.002299,0.000404,0.000629,0.000159,0.000007,0.000000,0.000000
0.002710,0.004611,0.007150,0.005892,0.003960,0.004296,0.004279,0.003679,0.003228,0.003648,0.003138,0.002216,0.002611,0.002303,0.001905,0.002509,0.002777,0.002546,0.000297,0.000734,0.000095,0.000007,0.000000,0.000000
0.002909,0.004913,0.007373,0.005862,0.004353,0.004911,0.004398,0.004315,0.003621,0.003686,0.003402,0.002814,0.003251,0.002631,0.002551,0.002016,0.001831,0.002355,0.000727,0.000401,0.000095,0.000007,0.000000,0.000000
0.003436,0.005664,0.008408,0.006426,0.005794,0.005200,0.004956,0.005319,0.005026,0.005014,0.004538,0.003031,0.002751,0.002333,0.002354,0.002047,0.002720,0.002313,0.000765,0.000194,0.000095,0.000007,0.000000,0.000000
0.004157,0.006735,0.009499,0.006974,0.006052,0.005567,0.005156,0.005812,0.005672,0.005507,0.004369,0.002968,0.002638,0.001977,0.002570,0.001738,0.002188,0.001418,0.000554,0.000194,0.000095,0.000007,0.000000,0.000000
0.005228,0.008281,0.011357,0.008380,0.007153,0.006934,0.006330,0.005744,0.005053,0.004811,0.003453,0.003046,0.001996,0.001828,0.001946,0.001525,0.001545,0.001022,0.000419,0.000194,0.000095,0.000007,0.000000,0.000000
